lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words
real,0,0,17435,20288,4.88122845307,5952
0,0,0,13292,14952,4.92087616746,5952
1,0,0,13579,15219,4.92344813513,5952
2,0,0,13642,15329,4.92079965778,5952
3,0,0,13803,15470,4.92485766375,5952
4,0,0,14100,15816,4.91823582103,5952
5,0,0,13902,15623,4.91845479119,5952
6,0,0,14031,15795,4.91892689265,5952
7,0,0,14495,16233,4.91851786227,5952
8,0,0,14472,16186,4.91901463882,5952
9,0,0,14064,15777,4.91665390564,5952
10,0,0,13880,15618,4.91568711683,5952
11,0,0,14047,15704,4.91923321372,5952
12,0,0,13790,15473,4.92077074785,5952
13,0,0,13481,15142,4.92379759524,5952
14,0,0,13873,15499,4.91898776161,5952
15,0,0,13930,15575,4.92183646283,5952
16,0,0,13952,15674,4.91934648193,5952
17,0,0,13790,15472,4.92043794483,5952
18,0,0,13597,15263,4.92222302026,5952
19,0,0,13625,15296,4.91952784659,5952
20,0,0,13514,15136,4.92098441032,5952
21,0,0,13957,15624,4.92149146344,5952
22,0,0,13812,15495,4.92269817081,5952
23,0,0,13870,15519,4.92163883634,5952
24,0,0,13979,15652,4.92073404578,5952
25,0,0,13731,15369,4.92106515486,5952
26,0,0,14040,15747,4.91904450865,5952
27,0,0,13878,15586,4.91640032262,5952
28,0,0,13811,15519,4.92112867766,5952
29,0,0,14326,16068,4.9158121297,5952
