lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words
real,0,0,17435,20288,4.88122845307,5952
0,0,0,4617,5260,4.97582457679,5952
1,0,0,4953,5619,4.97192444615,5952
2,0,0,4618,5252,4.97873538919,5952
3,0,0,4761,5417,4.97367276305,5952
4,0,0,4762,5400,4.97900274961,5952
5,0,0,4662,5272,4.97419726377,5952
6,0,0,4691,5322,4.97321105109,5952
7,0,0,5070,5773,4.9738794239,5952
8,0,0,4730,5369,4.9739197397,5952
9,0,0,5002,5691,4.97429873085,5952
10,0,0,4538,5104,4.97731197025,5952
11,0,0,4924,5574,4.97536546221,5952
12,0,0,5034,5724,4.97199355896,5952
13,0,0,4669,5341,4.97609967287,5952
14,0,0,4979,5666,4.97360557004,5952
15,0,0,4875,5537,4.97863996383,5952
16,0,0,4835,5523,4.97323239475,5952
17,0,0,4873,5577,4.97050379398,5952
18,0,0,4652,5268,4.97649763616,5952
19,0,0,4744,5398,4.97395130348,5952
20,0,0,4851,5488,4.97412561004,5952
21,0,0,4742,5327,4.97534061773,5952
22,0,0,4838,5510,4.97606150272,5952
23,0,0,4825,5460,4.97367626386,5952
24,0,0,4756,5407,4.97553615503,5952
25,0,0,4913,5585,4.97279202646,5952
26,0,0,4858,5563,4.97310506683,5952
27,0,0,5005,5687,4.97487517911,5952
28,0,0,4942,5668,4.97343527247,5952
29,0,0,4955,5616,4.97247418659,5952
