lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words
real,0,0,17435,20288,4.88122845307,5952
0,0,0,20290,23454,4.75685408208,5952
1,0,0,20665,23725,4.75215729081,5952
2,0,0,20795,23975,4.75671653404,5952
3,0,0,20553,23581,4.75935213744,5952
4,0,0,20377,23546,4.75801691638,5952
5,0,0,20532,23636,4.75349369763,5952
6,0,0,20498,23637,4.75419719149,5952
7,0,0,20568,23667,4.75793109001,5952
8,0,0,20367,23414,4.76126849332,5952
9,0,0,20601,23731,4.75567859969,5952
10,0,0,20988,24139,4.75068034332,5952
11,0,0,20529,23643,4.75282950322,5952
12,0,0,20570,23707,4.75738061553,5952
13,0,0,20891,23979,4.7599677722,5952
14,0,0,20718,23844,4.75720100128,5952
15,0,0,20933,24028,4.75773052735,5952
16,0,0,20339,23430,4.75874322198,5952
17,0,0,20647,23860,4.7553230414,5952
18,0,0,20702,23767,4.76185070098,5952
19,0,0,20599,23645,4.75716023375,5952
20,0,0,20720,23860,4.75709450883,5952
21,0,0,20287,23396,4.76091948493,5952
22,0,0,20608,23706,4.75849359148,5952
23,0,0,20688,23815,4.75239099826,5952
24,0,0,20689,23797,4.75205429918,5952
25,0,0,20655,23847,4.75393276724,5952
26,0,0,20598,23719,4.75874491592,5952
27,0,0,20834,23928,4.75508069485,5952
28,0,0,20787,23968,4.75587662144,5952
29,0,0,20650,23787,4.75323678319,5952
