lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words
real,0,0,17435,20288,4.88122845307,5952
0,0,0,14715,17349,4.9025675973,5952
1,0,0,14644,17329,4.90525509176,5952
2,0,0,15128,17861,4.90076874448,5952
3,0,0,14347,17090,4.90075355547,5952
4,0,0,15109,17856,4.89887887054,5952
5,0,0,14484,17169,4.89932098924,5952
6,0,0,14524,17217,4.89941330905,5952
7,0,0,14881,17607,4.90280102242,5952
8,0,0,14302,16928,4.90241615894,5952
9,0,0,14336,17052,4.89987886061,5952
10,0,0,14489,17237,4.90094660832,5952
11,0,0,14544,17151,4.90388480611,5952
12,0,0,14246,16924,4.9040518852,5952
13,0,0,14623,17412,4.89961155666,5952
14,0,0,14300,16962,4.90086851763,5952
15,0,0,14549,17238,4.90090601019,5952
16,0,0,14227,16905,4.90134852415,5952
17,0,0,14488,17215,4.89846165278,5952
18,0,0,14657,17479,4.90251339117,5952
19,0,0,14653,17394,4.89934097775,5952
20,0,0,14760,17430,4.90671837479,5952
21,0,0,14490,17276,4.89875831838,5952
22,0,0,14665,17401,4.90461066,5952
23,0,0,14584,17296,4.90117320121,5952
24,0,0,14834,17509,4.90152491991,5952
25,0,0,14385,17010,4.90315477384,5952
26,0,0,14319,16995,4.90385312941,5952
27,0,0,14361,17196,4.89960167533,5952
28,0,0,14869,17609,4.90107467029,5952
29,0,0,15225,17983,4.89497631192,5952
