lexicon,lev, length_count, neighbors
real,1,3,11138
real,1,4,5187
real,1,5,978
real,1,6,111
real,1,7,19
real,1,8,2
real,2,3,147601
real,2,4,48441
real,2,5,7858
real,2,6,664
real,2,7,57
real,2,8,11
real,3,3,814971
real,3,4,314160
real,3,5,49789
real,3,6,4499
real,3,7,421
real,3,8,29
real,4,8,131
real,4,4,1316742
real,4,5,226051
real,4,6,24411
real,4,7,2259
real,5,8,580
real,5,5,593799
real,5,6,91068
real,5,7,10398
real,6,8,2259
real,6,6,183837
real,6,7,32342
real,7,8,5975
real,7,7,48465
real,8,8,6944
0,1,3,12468
0,1,4,2710
0,1,5,152
0,1,6,10
0,2,3,163202
0,2,4,40077
0,2,5,3416
0,2,6,120
0,2,7,1
0,3,3,798040
0,3,4,330158
0,3,5,37517
0,3,6,1786
0,3,7,83
0,3,8,1
0,4,8,23
0,4,4,1311585
0,4,5,228971
0,4,6,16150
0,4,7,925
0,5,8,210
0,5,5,608419
0,5,6,85099
0,5,7,6741
0,6,8,1327
0,6,6,201425
0,6,7,28978
0,7,8,5208
0,7,7,57233
0,8,8,9162
1,1,3,12473
1,1,4,2641
1,1,5,152
1,1,6,7
1,2,3,161635
1,2,4,40960
1,2,5,3227
1,2,6,122
1,2,7,4
1,3,3,799602
1,3,4,335089
1,3,5,36321
1,3,6,1754
1,3,7,56
1,3,8,1
1,4,8,30
1,4,4,1305840
1,4,5,226551
1,4,6,16300
1,4,7,830
1,5,8,215
1,5,5,612224
1,5,6,84765
1,5,7,6563
1,6,8,1381
1,6,6,201642
1,6,7,29428
1,7,8,5436
1,7,7,57080
1,8,8,8868
2,1,3,12649
2,1,4,2690
2,1,5,156
2,1,6,6
2,2,3,165133
2,2,4,40455
2,2,5,3237
2,2,6,124
2,2,7,2
2,3,3,795928
2,3,4,337055
2,3,5,35617
2,3,6,1824
2,3,7,81
2,3,8,2
2,4,8,30
2,4,4,1304330
2,4,5,222233
2,4,6,16620
2,4,7,928
2,5,8,231
2,5,5,617232
2,5,6,87282
2,5,7,6732
2,6,8,1414
2,6,6,198734
2,6,7,29597
2,7,8,5516
2,7,7,56621
2,8,8,8738
3,1,3,12539
3,1,4,2718
3,1,5,151
3,1,6,8
3,2,3,164009
3,2,4,41406
3,2,5,3404
3,2,6,148
3,2,7,6
3,3,3,797162
3,3,4,330917
3,3,5,38210
3,3,6,1921
3,3,7,91
3,3,8,1
3,4,8,17
3,4,4,1309489
3,4,5,229912
3,4,6,16711
3,4,7,905
3,5,8,245
3,5,5,606798
3,5,6,86551
3,5,7,6850
3,6,8,1429
3,6,6,199251
3,6,7,29708
3,7,8,5369
3,7,7,56401
3,8,8,8870
4,1,3,12848
4,1,4,2660
4,1,5,148
4,1,6,6
4,2,3,167317
4,2,4,41268
4,2,5,3203
4,2,6,148
4,2,7,6
4,3,3,793545
4,3,4,337107
4,3,5,37074
4,3,6,2076
4,3,7,89
4,4,8,16
4,4,4,1303495
4,4,5,228446
4,4,6,17383
4,4,7,953
4,5,8,205
4,5,5,609604
4,5,6,87387
4,5,7,6923
4,6,8,1228
4,6,6,197590
4,6,7,29942
4,7,8,5105
4,7,7,56048
4,8,8,9377
5,1,3,12412
5,1,4,2738
5,1,5,197
5,1,6,2
5,2,3,164475
5,2,4,42012
5,2,5,3398
5,2,6,121
5,2,7,6
5,3,3,796823
5,3,4,339166
5,3,5,37847
5,3,6,1867
5,3,7,80
5,3,8,2
5,4,8,17
5,4,4,1300614
5,4,5,228352
5,4,6,16356
5,4,7,937
5,5,8,208
5,5,5,608681
5,5,6,86034
5,5,7,7000
5,6,8,1514
5,6,6,200210
5,6,7,29799
5,7,8,5452
5,7,7,56139
5,8,8,8738
6,1,3,12687
6,1,4,2571
6,1,5,167
6,1,6,6
6,2,3,165562
6,2,4,41121
6,2,5,3272
