lexicon,lev, length_count, neighbors
real,0,2,94
real,0,3,303
real,0,4,183
real,0,5,54
real,0,6,18
real,0,7,2
real,0,8,1
real,1,2,2599
real,1,3,17107
real,1,4,6953
real,1,5,1126
real,1,6,118
real,1,7,19
real,1,8,2
real,2,2,21617
real,2,3,215976
real,2,4,60291
real,2,5,8751
real,2,6,717
real,2,7,57
real,2,8,11
real,3,3,1160229
real,3,4,376449
real,3,5,54834
real,3,6,4738
real,3,7,428
real,3,8,29
real,4,8,136
real,4,4,1551127
real,4,5,245566
real,4,6,25807
real,4,7,2290
real,5,8,594
real,5,5,641179
real,5,6,95731
real,5,7,10529
real,6,8,2296
real,6,6,191672
real,6,7,32651
real,7,8,6047
real,7,7,48854
real,8,8,6994
0,0,2,154
0,0,3,1549
0,0,4,794
0,0,5,137
0,0,6,3
0,1,2,3108
0,1,3,24332
0,1,4,6485
0,1,5,371
0,1,6,9
0,2,2,21048
0,2,3,228478
0,2,4,56367
0,2,5,3250
0,2,6,129
0,2,7,10
0,3,3,1139256
0,3,4,372142
0,3,5,29575
0,3,6,1423
0,3,7,85
0,3,8,1
0,4,8,19
0,4,4,1559215
0,4,5,198270
0,4,6,13078
0,4,7,819
0,5,8,152
0,5,5,719907
0,5,6,76115
0,5,7,5329
0,6,8,1040
0,6,6,228044
0,6,7,25316
0,7,8,4655
0,7,7,63271
0,8,8,10243
1,0,2,193
1,0,3,1648
1,0,4,755
1,0,5,94
1,0,6,4
1,1,2,2848
1,1,3,25627
1,1,4,5905
1,1,5,308
1,1,6,11
1,1,7,2
1,2,2,21269
1,2,3,221618
1,2,4,57408
1,2,5,2966
1,2,6,148
1,2,7,3
1,2,8,1
1,3,3,1144722
1,3,4,372128
1,3,5,27664
1,3,6,1566
1,3,7,82
1,3,8,4
1,4,8,28
1,4,4,1558807
1,4,5,191948
1,4,6,13756
1,4,7,736
1,5,8,186
1,5,5,728530
1,5,6,77693
1,5,7,5308
1,6,8,1166
1,6,6,225623
1,6,7,25906
1,7,8,4829
1,7,7,62793
1,8,8,9896
2,0,2,189
2,0,3,1649
2,0,4,691
2,0,5,95
2,0,6,5
2,1,2,3126
2,1,3,25649
2,1,4,6120
2,1,5,378
2,1,6,6
2,1,7,1
2,2,2,20995
2,2,3,233318
2,2,4,55583
2,2,5,3229
2,2,6,134
2,2,7,7
2,3,3,1132999
2,3,4,367064
2,3,5,28637
2,3,6,1558
2,3,7,84
2,3,8,5
2,4,8,24
2,4,4,1565545
2,4,5,192791
2,4,6,13891
2,4,7,737
2,5,8,166
2,5,5,726380
2,5,6,78437
2,5,7,5348
2,6,8,1087
2,6,6,224770
2,6,7,25624
2,7,8,4793
2,7,7,63029
2,8,8,10035
3,0,2,182
3,0,3,1628
3,0,4,697
3,0,5,86
3,0,6,1
3,1,2,2903
3,1,3,23693
3,1,4,5517
3,1,5,329
3,1,6,12
3,1,7,1
3,2,2,21225
3,2,3,228413
3,2,4,54708
3,2,5,3410
3,2,6,123
3,2,7,8
3,3,3,1139881
3,3,4,372636
3,3,5,28840
3,3,6,1461
3,3,7,107
3,4,8,16
3,4,4,1561445
3,4,5,199026
3,4,6,12755
3,4,7,799
3,5,8,160
3,5,5,719819
3,5,6,76320
3,5,7,5521
3,6,8,1062
3,6,6,228129
3,6,7,25525
3,7,8,4743
3,7,7,62869
3,8,8,10129
4,0,2,207
4,0,3,1624
4,0,4,806
4,0,5,136
4,0,6,1
4,1,2,3267
4,1,3,23785
4,1,4,6266
4,1,5,333
4,1,6,11
4,2,2,20836
4,2,3,224163
4,2,4,55467
4,2,5,3390
4,2,6,96
4,2,7,7
4,2,8,1
4,3,3,1144043
4,3,4,368102
4,3,5,29227
4,3,6,1334
4,3,7,75
4,3,8,3
4,4,8,21
4,4,4,1564362
4,4,5,195271
4,4,6,12359
4,4,7,718
4,5,8,157
4,5,5,723153
4,5,6,75005
4,5,7,5256
4,6,8,1083
4,6,6,229995
4,6,7,25289
4,7,8,4652
4,7,7,63485
4,8,8,10193
5,0,2,208
5,0,3,1523
5,0,4,693
5,0,5,93
5,0,6,1
5,0,7,1
5,1,2,3290
5,1,3,23961
5,1,4,5563
5,1,5,251
5,1,6,5
5,1,7,2
5,2,2,20812
5,2,3,219096
5,2,4,55186
5,2,5,3143
5,2,6,130
5,2,7,6
5,3,3,1149035
5,3,4,367813
5,3,5,28440
5,3,6,1401
5,3,7,81
5,3,8,3
5,4,8,22
5,4,4,1565748
5,4,5,197198
5,4,6,12839
5,4,7,675
5,5,8,181
5,5,5,722385
5,5,6,75445
5,5,7,5177
5,6,8,1199
5,6,6,228980
5,6,7,25959
5,7,8,4956
5,7,7,62929
5,8,8,9749
6,0,2,167
6,0,3,1649
6,0,4,807
6,0,5,108
6,0,6,2
6,1,2,2927
6,1,3,22973
6,1,4,6070
6,1,5,298
6,1,6,9
6,2,2,21216
6,2,3,218073
6,2,4,57450
6,2,5,3084
6,2,6,141
6,2,7,9
6,3,3,1150920
6,3,4,371918
6,3,5,27684
6,3,6,1489
6,3,7,74
6,4,8,22
6,4,4,1558758
6,4,5,193130
6,4,6,12773
6,4,7,680
6,5,8,171
6,5,5,727206
6,5,6,75802
6,5,7,5325
6,6,8,1115
6,6,6,228585
6,6,7,25984
6,7,8,4612
6,7,7,62758
6,8,8,10190
7,0,2,195
7,0,3,1642
7,0,4,714
7,0,5,78
7,0,6,3
7,1,2,3211
7,1,3,24457
7,1,4,6156
7,1,5,269
7,1,6,10
7,1,7,1
7,2,2,20904
7,2,3,224953
7,2,4,54560
7,2,5,3059
7,2,6,125
7,2,7,10
7,2,8,1
7,3,3,1142563
7,3,4,370542
7,3,5,28198
7,3,6,1538
7,3,7,94
7,3,8,1
7,4,8,23
7,4,4,1563031
7,4,5,194686
7,4,6,13181
7,4,7,830
7,5,8,133
7,5,5,725220
7,5,6,76071
7,5,7,5335
7,6,8,1093
7,6,6,227873
7,6,7,25584
7,7,8,4720
7,7,7,62976
7,8,8,10139
8,0,2,150
8,0,3,1607
8,0,4,725
8,0,5,82
8,0,6,2
8,1,2,3120
8,1,3,23596
8,1,4,5984
8,1,5,306
8,1,6,7
8,2,2,21040
8,2,3,214920
8,2,4,55651
8,2,5,3077
8,2,6,137
8,2,7,11
8,3,3,1153492
8,3,4,379740
8,3,5,28638
8,3,6,1463
8,3,7,107
8,3,8,2
8,4,8,16
8,4,4,1552903
8,4,5,198477
8,4,6,12876
8,4,7,846
8,5,8,144
8,5,5,720930
8,5,6,76892
8,5,7,5777
8,6,8,1041
8,6,6,227424
8,6,7,26393
8,7,8,4532
8,7,7,61696
8,8,8,10375
9,0,2,186
9,0,3,1399
9,0,4,810
9,0,5,99
9,0,6,1
9,1,2,3271
9,1,3,22055
9,1,4,6521
9,1,5,370
9,1,6,5
9,1,7,2
9,2,2,20853
9,2,3,216468
9,2,4,54729
9,2,5,3237
9,2,6,141
9,2,7,14
9,3,3,1153693
9,3,4,367924
9,3,5,28821
9,3,6,1606
9,3,7,89
9,3,8,3
9,4,8,15
9,4,4,1565019
9,4,5,195046
9,4,6,13411
9,4,7,776
9,5,8,140
9,5,5,723937
9,5,6,77354
9,5,7,5341
9,6,8,966
9,6,6,226283
9,6,7,25712
9,7,8,4555
9,7,7,62896
9,8,8,10431
10,0,2,139
10,0,3,1642
10,0,4,757
10,0,5,87
10,0,6,4
10,1,2,2860
10,1,3,24240
10,1,4,6419
10,1,5,294
10,1,6,8
10,2,2,21311
10,2,3,228957
10,2,4,55641
10,2,5,2941
10,2,6,134
10,2,7,3
10,3,3,1138776
10,3,4,370038
10,3,5,27913
10,3,6,1554
10,3,7,74
10,3,8,1
10,4,8,24
10,4,4,1562148
10,4,5,197887
10,4,6,13079
10,4,7,661
10,5,8,143
10,5,5,722388
10,5,6,76410
10,5,7,4926
10,6,8,1053
10,6,6,227612
10,6,7,24790
10,7,8,4588
10,7,7,64376
10,8,8,10301
11,0,2,173
11,0,3,1714
11,0,4,853
11,0,5,104
11,0,6,5
11,1,2,3107
11,1,3,24411
11,1,4,5816
11,1,5,391
11,1,6,12
11,2,2,21030
11,2,3,223503
11,2,4,55852
11,2,5,3243
11,2,6,139
11,2,7,6
11,3,3,1143987
11,3,4,366794
11,3,5,28289
11,3,6,1513
11,3,7,96
11,3,8,3
11,4,8,12
11,4,4,1565688
11,4,5,193647
11,4,6,12734
11,4,7,776
11,5,8,169
11,5,5,725836
11,5,6,75875
11,5,7,5375
11,6,8,1050
11,6,6,228523
11,6,7,25733
11,7,8,4660
11,7,7,62844
11,8,8,10216
12,0,2,168
12,0,3,1660
12,0,4,687
12,0,5,73
12,0,6,3
12,1,2,3022
12,1,3,25332
12,1,4,5668
12,1,5,318
12,1,6,15
12,2,2,21120
12,2,3,230601
12,2,4,54923
12,2,5,3267
12,2,6,139
12,2,7,6
12,3,3,1136022
12,3,4,369456
12,3,5,28783
12,3,6,1599
12,3,7,73
12,3,8,1
12,4,8,14
12,4,4,1564269
12,4,5,196686
12,4,6,13968
12,4,7,663
12,5,8,166
12,5,5,722383
12,5,6,77706
12,5,7,5157
12,6,8,1069
12,6,6,225371
12,6,7,25242
12,7,8,4675
12,7,7,63689
12,8,8,10185
13,0,2,176
13,0,3,1547
13,0,4,678
13,0,5,92
13,0,6,1
13,1,2,2974
13,1,3,24977
13,1,4,5843
13,1,5,310
13,1,6,11
13,2,2,21160
13,2,3,221528
13,2,4,54556
13,2,5,3270
13,2,6,115
13,2,7,9
13,3,3,1145563
13,3,4,367122
13,3,5,28919
13,3,6,1424
13,3,7,85
13,3,8,2
13,4,8,26
13,4,4,1566804
13,4,5,196437
13,4,6,12796
13,4,7,770
13,5,8,154
13,5,5,722482
13,5,6,75822
13,5,7,5336
13,6,8,1081
13,6,6,228632
13,6,7,25565
13,7,8,4624
13,7,7,63065
13,8,8,10223
14,0,2,182
14,0,3,1475
14,0,4,663
14,0,5,88
14,0,6,4
14,1,2,3191
14,1,3,23108
14,1,4,6105
14,1,5,315
14,1,6,16
14,2,2,20937
14,2,3,215696
14,2,4,56355
14,2,5,3094
14,2,6,120
14,2,7,12
14,3,3,1153336
14,3,4,372469
14,3,5,28458
14,3,6,1598
14,3,7,95
14,3,8,2
14,4,8,21
14,4,4,1559411
14,4,5,196552
14,4,6,13351
14,4,7,780
14,5,8,169
14,5,5,723003
14,5,6,78312
14,5,7,5288
14,6,8,1063
14,6,6,225400
14,6,7,25452
