lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words
real,511,1091,27924,33998,4.77411078943,6684
0,755,1908,31855,40425,4.75105618703,6684
1,818,2037,31087,39191,4.75157520269,6684
2,749,1905,30640,39463,4.74931368775,6684
3,759,1900,31131,39660,4.75201447656,6684
4,765,1896,30914,39329,4.74847440647,6684
5,797,1948,30636,39222,4.75067896938,6684
6,715,1804,31539,39903,4.75053538042,6684
7,742,1875,29530,37353,4.75407030155,6684
8,740,1877,30815,39090,4.75066105994,6684
9,773,1940,30600,39075,4.753194485,6684
10,773,1939,30409,38759,4.75241927475,6684
11,804,2016,30749,39640,4.75229820692,6684
12,758,1897,31436,39712,4.75037518045,6684
13,766,1915,30946,39446,4.74889187559,6684
14,755,1911,31230,39710,4.74973984295,6684
15,760,1888,30539,38674,4.75041552147,6684
16,754,1918,31548,40111,4.75012601532,6684
17,759,1925,30628,38827,4.75336749022,6684
18,751,1896,31718,40839,4.74592092282,6684
19,773,1938,31278,39508,4.75251522459,6684
20,790,1944,31290,40107,4.74964635566,6684
21,744,1912,31225,39514,4.75202996823,6684
22,807,2007,32220,41042,4.7482190178,6684
23,793,1958,30776,39077,4.74756308445,6684
24,784,1962,30909,39342,4.74983807625,6684
25,745,1910,31852,40366,4.7510876181,6684
26,786,1952,31110,39433,4.754398313,6684
27,764,1936,30791,39353,4.75112701888,6684
28,769,1910,30485,38811,4.75191391504,6684
29,766,1939,30865,39567,4.74782380117,6684
