lexicon,lev, length_count, neighbors
real,0,2,94
real,0,3,303
real,0,4,183
real,0,5,54
real,0,6,18
real,0,7,2
real,0,8,1
real,1,2,2599
real,1,3,17107
real,1,4,6953
real,1,5,1126
real,1,6,118
real,1,7,19
real,1,8,2
real,2,2,21617
real,2,3,215976
real,2,4,60291
real,2,5,8751
real,2,6,717
real,2,7,57
real,2,8,11
real,3,3,1160229
real,3,4,376449
real,3,5,54834
real,3,6,4738
real,3,7,428
real,3,8,29
real,4,8,136
real,4,4,1551127
real,4,5,245566
real,4,6,25807
real,4,7,2290
real,5,8,594
real,5,5,641179
real,5,6,95731
real,5,7,10529
real,6,8,2296
real,6,6,191672
real,6,7,32651
real,7,8,6047
real,7,7,48854
real,8,8,6994
0,0,2,157
0,0,3,1006
0,0,4,97
0,0,5,3
0,1,2,2274
0,1,3,30236
0,1,4,3505
0,1,5,174
0,1,6,7
0,2,2,21879
0,2,3,297339
0,2,4,50062
0,2,5,3484
0,2,6,161
0,2,7,3
0,3,3,1065034
0,3,4,395079
0,3,5,39195
0,3,6,1852
0,3,7,67
0,3,8,1
0,4,8,22
0,4,4,1546260
0,4,5,243733
0,4,6,16849
0,4,7,761
0,5,8,201
0,5,5,664921
0,5,6,89785
0,5,7,6152
0,6,8,1361
0,6,6,210147
0,6,7,29105
0,7,8,5326
0,7,7,58742
0,8,8,9199
1,0,2,126
1,0,3,919
1,0,4,101
1,0,5,7
1,1,2,2368
1,1,3,28607
1,1,4,3363
1,1,5,162
1,1,6,6
1,2,2,21816
1,2,3,294649
1,2,4,48828
1,2,5,3849
1,2,6,113
1,2,7,4
1,3,3,1069440
1,3,4,393584
1,3,5,41749
1,3,6,1757
1,3,7,65
1,3,8,1
1,4,8,23
1,4,4,1549127
1,4,5,247983
1,4,6,16284
1,4,7,853
1,5,8,204
1,5,5,657760
1,5,6,87645
1,5,7,6729
1,6,8,1311
1,6,6,212996
1,6,7,29238
1,7,8,5189
1,7,7,57941
1,8,8,9382
2,0,2,135
2,0,3,921
2,0,4,87
2,0,5,3
2,1,2,2373
2,1,3,28075
2,1,4,3318
2,1,5,150
2,1,6,3
2,2,2,21802
2,2,3,285702
2,2,4,48647
2,2,5,3436
2,2,6,109
2,2,7,6
2,3,3,1078917
2,3,4,388105
2,3,5,39017
2,3,6,1722
2,3,7,86
2,3,8,3
2,4,8,26
2,4,4,1554846
2,4,5,242258
2,4,6,15898
2,4,7,947
2,5,8,227
2,5,5,666646
2,5,6,87544
2,5,7,7162
2,6,8,1449
2,6,6,213525
2,6,7,30536
2,7,8,5355
2,7,7,56093
2,8,8,9050
3,0,2,151
3,0,3,1018
3,0,4,94
3,0,5,3
3,1,2,2573
3,1,3,29264
3,1,4,3374
3,1,5,149
3,1,6,7
3,2,2,21586
3,2,3,293177
3,2,4,48928
3,2,5,3410
3,2,6,132
3,2,7,4
3,3,3,1070156
3,3,4,394452
3,3,5,38694
3,3,6,1913
3,3,7,55
3,3,8,3
3,4,8,16
3,4,4,1548155
3,4,5,243524
3,4,6,16989
3,4,7,854
3,5,8,218
3,5,5,665730
3,5,6,89630
3,5,7,6436
3,6,8,1458
3,6,6,210130
3,6,7,29001
3,7,8,5378
3,7,7,58480
3,8,8,9037
4,0,2,153
4,0,3,1165
4,0,4,103
4,0,5,2
4,1,2,2568
4,1,3,30649
4,1,4,3323
4,1,5,164
4,1,6,7
4,2,2,21589
4,2,3,298579
4,2,4,48598
4,2,5,3342
4,2,6,142
4,2,7,4
4,2,8,1
4,3,3,1063222
4,3,4,393876
4,3,5,38595
4,3,6,1943
4,3,7,58
4,3,8,1
4,4,8,19
4,4,4,1549103
4,4,5,240812
4,4,6,17250
4,4,7,732
4,5,8,211
4,5,5,668595
4,5,6,89655
4,5,7,6313
4,6,8,1342
4,6,6,209804
4,6,7,29164
4,7,8,5244
4,7,7,58559
4,8,8,9292
5,0,2,135
5,0,3,1167
5,0,4,107
5,0,5,2
5,1,2,2543
5,1,3,31038
5,1,4,3246
5,1,5,175
5,1,6,3
5,2,2,21632
5,2,3,300447
5,2,4,47292
5,2,5,3366
5,2,6,126
5,2,7,2
5,3,3,1060963
5,3,4,396241
5,3,5,37959
5,3,6,1742
5,3,7,81
5,3,8,2
5,4,8,32
5,4,4,1548117
5,4,5,240606
5,4,6,16586
5,4,7,920
5,5,8,216
5,5,5,669402
5,5,6,88816
5,5,7,6926
5,6,8,1370
5,6,6,211528
5,6,7,29878
5,7,8,5369
5,7,7,57023
5,8,8,9121
6,0,2,168
6,0,3,843
6,0,4,100
6,0,5,4
6,1,2,2681
6,1,3,28180
6,1,4,3226
6,1,5,166
6,1,6,5
6,2,2,21461
6,2,3,288037
6,2,4,47919
6,2,5,3488
6,2,6,131
6,2,7,3
6,3,3,1076555
6,3,4,395495
6,3,5,39180
6,3,6,2004
6,3,7,82
6,3,8,1
6,4,8,14
6,4,4,1548263
6,4,5,240271
6,4,6,17888
6,4,7,913
6,5,8,199
6,5,5,668401
6,5,6,91653
6,5,7,6923
6,6,8,1334
6,6,6,207120
6,6,7,29949
6,7,8,5285
6,7,7,56960
6,8,8,9277
7,0,2,157
7,0,3,1023
7,0,4,81
7,0,5,6
7,1,2,2525
7,1,3,30081
7,1,4,3128
7,1,5,164
7,1,6,5
7,2,2,21628
7,2,3,295496
7,2,4,48175
7,2,5,3481
7,2,6,122
7,2,7,4
7,3,3,1067015
7,3,4,389153
7,3,5,39908
7,3,6,1867
7,3,7,74
7,3,8,1
7,4,8,18
7,4,4,1554466
7,4,5,246276
7,4,6,16879
7,4,7,843
7,5,8,176
7,5,5,661675
7,5,6,89543
7,5,7,6499
7,6,8,1321
7,6,6,210385
7,6,7,29445
7,7,8,5315
7,7,7,57965
7,8,8,9279
8,0,2,179
8,0,3,974
8,0,4,75
8,0,5,3
8,1,2,2551
8,1,3,30177
8,1,4,3181
8,1,5,128
8,1,6,4
8,2,2,21580
8,2,3,296737
8,2,4,47024
8,2,5,3285
8,2,6,137
8,2,7,8
8,3,3,1065727
8,3,4,387995
8,3,5,38627
8,3,6,1926
8,3,7,85
8,3,8,2
8,4,8,13
8,4,4,1556728
8,4,5,244405
8,4,6,16971
8,4,7,862
8,5,8,181
8,5,5,665062
8,5,6,89213
8,5,7,6763
8,6,8,1271
8,6,6,210550
8,6,7,29812
8,7,8,5127
8,7,7,57300
8,8,8,9516
9,0,2,154
9,0,3,932
9,0,4,116
9,0,5,3
9,1,2,2597
9,1,3,29142
9,1,4,3534
9,1,5,136
9,1,6,6
9,1,7,1
9,2,2,21559
9,2,3,289478
9,2,4,49947
9,2,5,3230
9,2,6,129
9,2,7,1
9,3,3,1074063
9,3,4,399475
9,3,5,37136
9,3,6,1988
9,3,7,68
9,3,8,1
9,4,8,16
9,4,4,1541931
9,4,5,238949
9,4,6,17548
9,4,7,863
9,5,8,208
9,5,5,672056
9,5,6,90802
9,5,7,6618
9,6,8,1282
9,6,6,208328
9,6,7,29446
9,7,8,5321
9,7,7,57833
9,8,8,9282
10,0,2,161
10,0,3,883
10,0,4,88
10,0,5,3
10,1,2,2458
10,1,3,27883
10,1,4,3281
10,1,5,167
10,1,6,9
10,2,2,21691
10,2,3,284466
10,2,4,49034
10,2,5,3470
10,2,6,137
10,2,7,5
10,3,3,1080383
10,3,4,397221
10,3,5,39015
10,3,6,1883
10,3,7,68
10,3,8,1
10,4,8,20
10,4,4,1545379
10,4,5,243471
10,4,6,16824
10,4,7,893
10,5,8,200
10,5,5,665384
10,5,6,89364
10,5,7,6631
10,6,8,1363
10,6,6,210584
10,6,7,29888
10,7,8,5340
10,7,7,57345
10,8,8,9186
11,0,2,107
11,0,3,1024
11,0,4,98
11,0,5,5
11,1,2,2277
11,1,3,30140
11,1,4,3402
11,1,5,136
11,1,6,2
11,2,2,21926
11,2,3,295695
11,2,4,48057
11,2,5,3138
11,2,6,138
11,2,7,2
11,3,3,1066756
11,3,4,389753
11,3,5,36720
11,3,6,1882
11,3,7,62
11,3,8,1
11,4,8,17
11,4,4,1553693
11,4,5,237060
11,4,6,17000
11,4,7,778
11,5,8,248
11,5,5,674451
11,5,6,89538
11,5,7,6373
11,6,8,1412
11,6,6,210241
11,6,7,29334
11,7,8,5301
11,7,7,58281
11,8,8,9131
12,0,2,167
12,0,3,957
12,0,4,90
12,0,5,2
12,0,6,1
12,1,2,2555
12,1,3,29554
12,1,4,3210
12,1,5,159
12,1,6,6
12,2,2,21588
12,2,3,295183
12,2,4,47514
12,2,5,3272
12,2,6,120
12,2,7,1
12,3,3,1067921
12,3,4,389776
12,3,5,37933
12,3,6,1806
12,3,7,73
12,3,8,1
12,4,8,24
12,4,4,1554413
12,4,5,243093
12,4,6,16790
12,4,7,813
12,5,8,246
12,5,5,667051
12,5,6,88913
12,5,7,6184
12,6,8,1465
12,6,6,211165
12,6,7,28630
12,7,8,5555
12,7,7,59129
12,8,8,8819
13,0,2,139
13,0,3,1026
13,0,4,112
13,0,5,6
13,1,2,2586
13,1,3,30399
13,1,4,3236
13,1,5,181
13,1,6,6
13,2,2,21585
13,2,3,300518
13,2,4,48013
13,2,5,3379
13,2,6,140
13,2,7,3
13,3,3,1061672
13,3,4,393647
13,3,5,38042
13,3,6,1865
13,3,7,80
13,3,8,2
13,4,8,24
13,4,4,1549995
13,4,5,238407
13,4,6,17117
13,4,7,867
13,5,8,200
13,5,5,671495
13,5,6,89382
13,5,7,6561
13,6,8,1442
13,6,6,210291
13,6,7,29471
13,7,8,5449
13,7,7,57848
13,8,8,8993
14,0,2,135
14,0,3,918
14,0,4,86
14,0,5,6
14,1,2,2400
14,1,3,28038
14,1,4,3337
14,1,5,173
14,1,6,12
14,2,2,21775
14,2,3,289865
14,2,4,49768
14,2,5,3790
14,2,6,147
14,2,7,1
14,3,3,1074794
14,3,4,392804
14,3,5,40516
14,3,6,1880
14,3,7,73
14,3,8,1
14,4,8,24
14,4,4,1549008
14,4,5,245410
14,4,6,17553
14,4,7,905
14,5,8,221
14,5,5,661615
14,5,6,90933
14,5,7,6926
14,6,8,1430
14,6,6,208276
14,6,7,29587
14,7,8,5599
14,7,7,57338
14,8,8,8835
15,0,2,149
15,0,3,962
15,0,4,82
15,0,5,5
15,1,2,2685
15,1,3,29340
15,1,4,3078
15,1,5,171
15,1,6,3
15,2,2,21476
15,2,3,296427
15,2,4,46618
15,2,5,3258
15,2,6,103
15,2,7,8
15,3,3,1066886
