lexicon,lev, length_count, neighbors
real,0,2,94
real,0,3,303
real,0,4,183
real,0,5,54
real,0,6,18
real,0,7,2
real,0,8,1
real,1,2,2599
real,1,3,17107
real,1,4,6953
real,1,5,1126
real,1,6,118
real,1,7,19
real,1,8,2
real,2,2,21617
real,2,3,215976
real,2,4,60291
real,2,5,8751
real,2,6,717
real,2,7,57
real,2,8,11
real,3,3,1160229
real,3,4,376449
real,3,5,54834
real,3,6,4738
real,3,7,428
real,3,8,29
real,4,8,136
real,4,4,1551127
real,4,5,245566
real,4,6,25807
real,4,7,2290
real,5,8,594
real,5,5,641179
real,5,6,95731
real,5,7,10529
real,6,8,2296
real,6,6,191672
real,6,7,32651
real,7,8,6047
real,7,7,48854
real,8,8,6994
0,0,2,153
0,0,3,796
0,0,4,43
0,0,5,1
0,1,2,2980
0,1,3,25766
0,1,4,2282
0,1,5,66
0,1,6,2
0,2,2,21177
0,2,3,277138
0,2,4,40982
0,2,5,2035
0,2,6,60
0,2,7,2
0,3,3,1089915
0,3,4,377332
0,3,5,28243
0,3,6,1167
0,3,7,45
0,3,8,2
0,4,8,10
0,4,4,1574364
0,4,5,212102
0,4,6,12705
0,4,7,544
0,5,8,157
0,5,5,709063
0,5,6,80568
0,5,7,5228
0,6,8,1128
0,6,6,224299
0,6,7,26766
0,7,8,5051
0,7,7,62245
0,8,8,9762
1,0,2,158
1,0,3,775
1,0,4,55
1,1,2,2909
1,1,3,25528
1,1,4,2223
1,1,5,80
1,1,6,2
1,2,2,21243
1,2,3,277061
1,2,4,40993
1,2,5,2085
1,2,6,86
1,2,7,2
1,3,3,1090251
1,3,4,374986
1,3,5,28897
1,3,6,1288
1,3,7,47
1,3,8,1
1,4,8,15
1,4,4,1576746
1,4,5,217774
1,4,6,13715
1,4,7,568
1,5,8,129
1,5,5,702674
1,5,6,82504
1,5,7,4924
1,6,8,1072
1,6,6,221206
1,6,7,27062
1,7,8,4964
1,7,7,62227
1,8,8,9929
2,0,2,155
2,0,3,809
2,0,4,59
2,0,5,6
2,1,2,2562
2,1,3,26046
2,1,4,2438
2,1,5,93
2,1,6,1
2,2,2,21593
2,2,3,282442
2,2,4,41599
2,2,5,2164
2,2,6,73
2,2,7,3
2,3,3,1084318
2,3,4,373966
2,3,5,29582
2,3,6,1171
2,3,7,44
2,3,8,1
2,4,8,27
2,4,4,1576941
2,4,5,217801
2,4,6,13194
2,4,7,733
2,5,8,176
2,5,5,701864
2,5,6,81703
2,5,7,5915
2,6,8,1265
2,6,6,222659
2,6,7,28148
2,7,8,5271
2,7,7,59987
2,8,8,9370
3,0,2,131
3,0,3,904
3,0,4,54
3,0,5,1
3,1,2,2601
3,1,3,27064
3,1,4,2414
3,1,5,94
3,1,6,5
3,2,2,21578
3,2,3,279969
3,2,4,42074
3,2,5,2088
3,2,6,71
3,2,7,2
3,3,3,1085678
3,3,4,382227
3,3,5,28843
3,3,6,1320
3,3,7,44
3,3,8,2
3,4,8,14
3,4,4,1568234
3,4,5,217834
3,4,6,13737
3,4,7,678
3,5,8,123
3,5,5,702650
3,5,6,84039
3,5,7,5617
3,6,8,1044
3,6,6,219629
3,6,7,27508
3,7,8,4948
3,7,7,60981
3,8,8,9979
4,0,2,154
4,0,3,906
4,0,4,59
4,0,5,4
4,1,2,2974
4,1,3,27171
4,1,4,2387
4,1,5,89
4,1,6,2
4,2,2,21182
4,2,3,281016
4,2,4,40950
4,2,5,2258
4,2,6,63
4,2,7,1
4,3,3,1084522
4,3,4,371224
4,3,5,29776
4,3,6,1269
4,3,7,46
4,4,8,13
4,4,4,1580383
4,4,5,219346
4,4,6,13367
4,4,7,584
4,5,8,158
4,5,5,700037
4,5,6,83060
4,5,7,5288
4,6,8,1089
4,6,6,221040
4,6,7,27749
4,7,8,5019
4,7,7,61162
4,8,8,9831
5,0,2,175
5,0,3,798
5,0,4,77
5,0,5,1
5,0,6,1
5,1,2,3260
5,1,3,25035
5,1,4,2317
5,1,5,81
5,1,6,1
5,1,7,1
5,2,2,20875
5,2,3,270539
5,2,4,41076
5,2,5,2191
5,2,6,52
5,2,7,1
5,3,3,1097243
5,3,4,371379
5,3,5,29755
5,3,6,1240
5,3,7,37
5,3,8,2
5,4,8,11
5,4,4,1580154
5,4,5,218754
5,4,6,13498
5,4,7,581
5,5,8,164
5,5,5,700728
5,5,6,83240
5,5,7,5057
5,6,8,1068
5,6,6,220769
5,6,7,26759
5,7,8,4845
5,7,7,62394
5,8,8,10020
6,0,2,174
6,0,3,826
6,0,4,52
6,0,5,2
6,1,2,2828
6,1,3,25538
6,1,4,2226
6,1,5,92
6,1,6,1
6,2,2,21308
6,2,3,272258
6,2,4,38895
6,2,5,2353
6,2,6,62
6,2,7,2
6,3,3,1094993
6,3,4,367645
6,3,5,30636
6,3,6,1143
6,3,7,43
6,4,8,9
6,4,4,1586185
6,4,5,222940
6,4,6,12961
6,4,7,600
6,5,8,144
6,5,5,695487
6,5,6,81860
6,5,7,5312
6,6,8,1034
6,6,6,222774
6,6,7,27737
6,7,8,4968
6,7,7,61136
6,8,8,9955
7,0,2,157
7,0,3,731
7,0,4,46
7,0,5,4
7,1,2,2825
7,1,3,25155
7,1,4,2348
7,1,5,73
7,2,2,21328
7,2,3,274385
7,2,4,41236
7,2,5,2009
7,2,6,60
7,2,7,2
7,3,3,1093344
7,3,4,370950
7,3,5,28532
7,3,6,1134
7,3,7,41
7,4,8,15
7,4,4,1580423
7,4,5,215705
7,4,6,13358
7,4,7,594
7,5,8,168
7,5,5,705187
7,5,6,82373
7,5,7,5470
7,6,8,1224
7,6,6,221876
7,6,7,27578
7,7,8,5266
7,7,7,61145
7,8,8,9437
8,0,2,118
8,0,3,859
8,0,4,46
8,0,5,2
8,1,2,2539
8,1,3,27240
8,1,4,2335
8,1,5,86
8,1,6,7
8,2,2,21653
8,2,3,282713
8,2,4,41878
8,2,5,2271
8,2,6,84
8,3,3,1082803
8,3,4,382710
8,3,5,30125
8,3,6,1380
8,3,7,42
8,3,8,1
8,4,8,8
8,4,4,1568034
8,4,5,220655
8,4,6,14201
8,4,7,613
8,5,8,133
8,5,5,698371
8,5,6,85008
8,5,7,5171
8,6,8,1027
8,6,6,218121
8,6,7,27168
8,7,8,4955
8,7,7,61836
8,8,8,9986
9,0,2,173
9,0,3,798
9,0,4,59
9,0,5,1
9,1,2,2884
9,1,3,26601
9,1,4,2253
9,1,5,91
9,1,6,1
9,2,2,21253
9,2,3,280991
9,2,4,41277
9,2,5,2332
9,2,6,56
9,2,7,1
9,3,3,1085225
9,3,4,382330
9,3,5,29968
9,3,6,1272
9,3,7,36
9,3,8,1
9,4,8,13
9,4,4,1569084
9,4,5,217711
9,4,6,13575
9,4,7,606
9,5,8,132
9,5,5,701407
9,5,6,83321
9,5,7,5467
9,6,8,1114
9,6,6,220576
9,6,7,27774
9,7,8,4965
9,7,7,60946
9,8,8,9885
10,0,2,172
10,0,3,832
10,0,4,50
10,0,5,2
10,1,2,2679
10,1,3,26820
10,1,4,2424
10,1,5,93
10,1,7,1
10,2,2,21459
10,2,3,281589
10,2,4,42657
10,2,5,2300
10,2,6,63
10,3,3,1084374
10,3,4,380426
10,3,5,28896
10,3,6,1256
10,3,7,53
10,4,8,9
10,4,4,1569446
10,4,5,216455
10,4,6,13269
10,4,7,633
10,5,8,168
10,5,5,703764
10,5,6,82200
10,5,7,5376
10,6,8,1083
10,6,6,222013
10,6,7,27783
10,7,8,5031
10,7,7,60984
10,8,8,9819
11,0,2,150
11,0,3,827
11,0,4,67
11,1,2,2691
11,1,3,26512
11,1,4,2392
11,1,5,81
11,1,6,1
11,2,2,21469
11,2,3,282589
11,2,4,41707
11,2,5,2270
11,2,6,75
11,2,7,1
11,3,3,1083687
11,3,4,374053
11,3,5,30489
11,3,6,1282
11,3,7,43
11,4,8,10
11,4,4,1576784
11,4,5,220955
11,4,6,13602
11,4,7,563
11,5,8,160
11,5,5,697715
11,5,6,82233
11,5,7,5336
11,6,8,1091
11,6,6,221608
11,6,7,27466
11,7,8,5014
11,7,7,61421
11,8,8,9835
12,0,2,166
12,0,3,794
12,0,4,64
12,1,2,2957
12,1,3,25477
12,1,4,2306
12,1,5,99
12,2,2,21187
12,2,3,270826
12,2,4,40920
12,2,5,2278
12,2,6,60
12,2,7,2
12,3,3,1096518
12,3,4,374074
12,3,5,29747
12,3,6,1110
12,3,7,39
12,4,8,11
12,4,4,1577639
12,4,5,218195
12,4,6,12575
12,4,7,576
12,5,8,146
12,5,5,701191
12,5,6,80211
12,5,7,5123
12,6,8,1108
12,6,6,224845
12,6,7,27075
12,7,8,5005
12,7,7,62015
12,8,8,9840
13,0,2,125
13,0,3,823
13,0,4,56
13,0,5,3
13,1,2,2802
13,1,3,25706
13,1,4,2415
13,1,5,96
13,1,6,1
13,2,2,21383
13,2,3,275279
13,2,4,41261
13,2,5,2149
13,2,6,62
13,2,7,4
13,3,3,1091807
13,3,4,374991
13,3,5,28807
13,3,6,1301
13,3,7,54
13,3,8,1
13,4,8,11
13,4,4,1576280
13,4,5,213265
13,4,6,14002
13,4,7,657
13,5,8,181
13,5,5,707190
13,5,6,82592
13,5,7,5468
13,6,8,1153
13,6,6,220843
13,6,7,27640
13,7,8,4996
13,7,7,61007
13,8,8,9768
14,0,2,146
14,0,3,820
14,0,4,62
14,1,2,2893
14,1,3,26605
14,1,4,2306
14,1,5,102
14,1,6,3
14,2,2,21271
14,2,3,280966
14,2,4,40327
14,2,5,2317
14,2,6,65
14,2,7,3
14,3,3,1085224
14,3,4,370129
14,3,5,29724
14,3,6,1228
14,3,7,42
14,3,8,3
14,4,8,14
14,4,4,1582179
14,4,5,215781
14,4,6,13437
14,4,7,613
14,5,8,166
14,5,5,703586
14,5,6,83154
14,5,7,5327
14,6,8,1236
14,6,6,220914
14,6,7,27838
14,7,8,5080
14,7,7,61007
14,8,8,9611
15,0,2,143
15,0,3,804
15,0,4,51
15,0,5,2
15,1,2,2783
15,1,3,25940
15,1,4,2338
15,1,5,91
15,1,6,2
15,2,2,21384
15,2,3,277609
15,2,4,41168
15,2,5,2202
15,2,6,60
15,3,3,1089262
15,3,4,379129
15,3,5,28654
15,3,6,1162
15,3,7,39
15,4,8,11
15,4,4,1572317
15,4,5,215809
15,4,6,12796
15,4,7,506
15,5,8,145
15,5,5,704752
15,5,6,80761
15,5,7,4955
15,6,8,1086
15,6,6,224020
